name,year,month,day,minlat,maxlat,minlon,maxlon,clouds_num,avg_size,mean_temperature,mean_wind_speed,mean_wind_direction,reletive_humidity,vertical_velocity
20200719-30-31-136-135,2020,7,19,30,31,-136,-135,11,319.25,17.392541503906273,5.815652,-145.42429,83.80336,0.0026334382
20200719-31-32-124-123,2020,7,19,31,32,-124,-123,9,220.125,15.824090576171898,4.2609925,-22.180906,84.31758,0.015089493
20200719-31-32-125-124,2020,7,19,31,32,-125,-124,8,243.8125,15.637780761718773,3.860061,-26.197966,86.964935,0.011974258
20200719-32-33-124-123,2020,7,19,32,33,-124,-123,16,204.03125,15.527612304687523,5.0737743,-22.60229,84.242424,0.019059218
20200719-32-33-125-124,2020,7,19,32,33,-125,-124,13,208.625,15.450189208984398,4.864419,-28.403704,85.47743,0.018492812
20200719-32-33-126-125,2020,7,19,32,33,-126,-125,2,496.875,15.301141357421898,4.5575633,-35.520134,87.07306,0.016061172
20200719-32-33-136-135,2020,7,19,32,33,-136,-135,8,400.03125,16.997369384765648,7.693717,-135.6253,82.73914,0.012267227
20200719-33-34-124-123,2020,7,19,33,34,-124,-123,12,245.90625,14.912377929687523,4.9922185,-16.226564,86.24993,0.02706215
20200719-33-34-125-124,2020,7,19,33,34,-125,-124,5,276.6875,15.130364990234398,5.2485194,-18.935556,84.51242,0.025099259
20200719-33-34-126-125,2020,7,19,33,34,-126,-125,13,90.5625,15.100671386718773,5.3923054,-22.645205,85.55556,0.028234024
20200719-33-34-136-135,2020,7,19,33,34,-136,-135,9,265.125,16.845117187500023,9.481962,-133.08655,82.32195,-0.00397789
20200720-20-21-124-123,2020,7,20,20,21,-124,-123,23,193.0,21.163995361328148,6.840886,-141.07538,90.61185,0.02852501
20200720-20-21-125-124,2020,7,20,20,21,-125,-124,22,78.25,21.436395263671898,7.2828135,-151.55986,90.76185,0.01251915
20200720-21-22-124-123,2020,7,20,21,22,-124,-123,22,126.9375,20.880151367187523,6.2692065,-136.37238,85.09341,0.032143172
20200720-21-22-125-124,2020,7,20,21,22,-125,-124,9,143.4375,20.839532470703148,7.082232,-146.54752,87.59122,0.024623642
20200720-22-23-125-124,2020,7,20,22,23,-125,-124,28,69.28125,20.214288330078148,6.1454344,-141.34886,82.66981,0.027646102
20200720-22-23-126-125,2020,7,20,22,23,-126,-125,34,53.03125,20.063500976562523,6.8077073,-148.6909,84.50965,0.02270958
20200720-22-23-127-126,2020,7,20,22,23,-127,-126,7,92.1875,20.209375000000023,6.876615,-154.73297,85.45029,0.018529892
20200720-22-23-128-127,2020,7,20,22,23,-128,-127,15,174.4375,20.231958007812523,7.188154,-158.67772,90.15716,0.021249618
20200720-22-23-129-128,2020,7,20,22,23,-129,-128,6,392.1875,20.444757080078148,7.473676,-164.4672,91.16091,0.018949814
20200720-23-24-122-121,2020,7,20,23,24,-122,-121,47,70.5625,19.709771728515648,5.880507,-91.75616,85.679504,0.024525985
20200720-23-24-126-125,2020,7,20,23,24,-126,-125,46,65.0625,19.606866455078148,5.7837744,-145.22739,81.28746,0.02253868
20200720-24-25-123-122,2020,7,20,24,25,-123,-122,46,61.96875,19.584069824218773,5.9970455,-95.16489,82.7159,0.028847275
20200720-24-25-127-126,2020,7,20,24,25,-127,-126,13,280.75,19.310235595703148,4.7972445,-150.31761,81.79293,0.008593368
20200720-25-26-122-121,2020,7,20,25,26,-122,-121,97,43.9375,19.161950683593773,7.508725,-79.95505,86.67997,0.015512314
20200720-25-26-124-123,2020,7,20,25,26,-124,-123,69,41.1875,19.278131103515648,5.697361,-97.47954,84.1206,0.014770126
20200720-25-26-127-126,2020,7,20,25,26,-127,-126,28,48.21875,19.164544677734398,3.8915594,-143.8448,81.56621,-0.00070350646
20200720-25-26-129-128,2020,7,20,25,26,-129,-128,5,1002.375,18.970483398437523,3.8994002,-161.37148,90.48825,0.009696884
20200720-25-26-130-129,2020,7,20,25,26,-130,-129,7,565.375,18.982904052734398,4.1792397,-168.5282,91.61653,-0.0011722564
20200720-26-27-122-121,2020,7,20,26,27,-122,-121,40,69.96875,18.524133300781273,7.8701515,-79.02752,87.56606,0.016674424
20200720-26-27-123-122,2020,7,20,26,27,-123,-122,41,88.375,18.535791015625023,6.8469133,-82.82629,87.12794,0.012543564
20200720-26-27-127-126,2020,7,20,26,27,-127,-126,25,58.875,18.802178955078148,3.8707078,-127.31621,88.43185,-0.011953507
20200720-27-28-123-122,2020,7,20,27,28,-123,-122,19,94.0,17.921868896484398,7.316629,-75.66493,86.25107,0.017348252
20200720-27-28-124-123,2020,7,20,27,28,-124,-123,47,60.9375,17.950555419921898,6.3542457,-77.61497,85.06683,0.01852501
20200720-27-28-125-124,2020,7,20,27,28,-125,-124,46,39.375,17.825860595703148,5.218869,-80.74591,86.15528,0.02027794
20200720-27-28-126-125,2020,7,20,27,28,-126,-125,46,29.96875,17.695458984375023,4.257063,-86.984474,87.647316,0.019179307
20200720-27-28-127-126,2020,7,20,27,28,-127,-126,34,38.53125,17.713525390625023,3.6343496,-98.81695,89.47028,0.025629502
20200720-28-29-122-121,2020,7,20,28,29,-122,-121,29,129.25,17.255548095703148,8.203579,-68.1686,87.767624,0.017851181
20200720-28-29-123-122,2020,7,20,28,29,-123,-122,26,115.15625,17.277032470703148,7.2857695,-67.88358,86.06794,0.025863877
20200720-28-29-126-125,2020,7,20,28,29,-126,-125,64,40.84375,16.907434082031273,3.5814557,-79.68432,85.379814,0.023246689
20200720-28-29-127-126,2020,7,20,28,29,-127,-126,22,105.625,16.904992675781273,2.5221946,-87.37607,86.92997,0.0279879
20200720-29-30-122-121,2020,7,20,29,30,-122,-121,11,222.75,16.806237792968773,8.354792,-61.640427,87.56544,0.025273057
20200720-29-30-123-122,2020,7,20,29,30,-123,-122,32,167.625,16.792352294921898,7.1588306,-61.326252,86.05466,0.028608017
20200720-29-30-124-123,2020,7,20,29,30,-124,-123,43,74.9375,16.423059082031273,6.0040197,-62.682877,85.70372,0.024916612
20200720-29-30-126-125,2020,7,20,29,30,-126,-125,37,55.25,16.508111572265648,3.614392,-65.73516,86.39841,0.01720665
20200720-29-30-127-126,2020,7,20,29,30,-127,-126,36,43.21875,16.524133300781273,2.286063,-76.158104,88.50107,0.0051607513
20200720-30-31-122-121,2020,7,20,30,31,-122,-121,2,2001.09375,16.069146728515648,8.733779,-54.421253,88.21247,0.027939072
20200720-30-31-123-122,2020,7,20,30,31,-123,-122,2,2175.5,16.087487792968773,7.676756,-53.61072,86.33841,0.024872666
20200720-30-31-124-123,2020,7,20,30,31,-124,-123,2,1093.875,15.879907226562523,6.558939,-51.923157,86.02669,0.022069931
20200720-30-31-125-124,2020,7,20,30,31,-125,-124,1,1277.6875,15.730462646484398,5.5931506,-49.08193,84.879036,0.020097274
20200720-30-31-126-125,2020,7,20,30,31,-126,-125,11,103.5,15.918511962890648,4.5482917,-46.860886,84.200584,0.018046493
20200720-30-31-127-126,2020,7,20,30,31,-127,-126,14,152.84375,15.904840087890648,3.4018922,-48.016403,86.33747,0.0077339937
20200720-30-31-128-127,2020,7,20,30,31,-128,-127,11,56.8125,15.812982177734398,2.5077832,-50.42175,87.71966,0.0026119233
20200720-31-32-123-122,2020,7,20,31,32,-123,-122,1,5930.6875,15.226007080078148,8.470409,-47.396587,87.48497,0.022875596
20200720-31-32-125-124,2020,7,20,31,32,-125,-124,8,440.34375,15.273522949218773,6.408623,-36.8657,84.68043,0.02213829
20200720-31-32-126-125,2020,7,20,31,32,-126,-125,11,293.5,15.434442138671898,5.4661365,-32.33603,83.46637,0.02092247
20200720-32-33-123-122,2020,7,20,32,33,-123,-122,10,176.78125,14.729608154296898,9.172583,-44.311356,89.3706,0.0132076265
20200720-32-33-125-124,2020,7,20,32,33,-125,-124,12,204.3125,14.917657470703148,7.445835,-26.67298,85.3856,0.01696251
20200720-33-34-124-123,2020,7,20,33,34,-124,-123,16,365.375,14.895928955078148,8.526192,-31.300743,87.167786,0.009193954
20200720-33-34-125-124,2020,7,20,33,34,-125,-124,8,326.625,15.200311279296898,8.163772,-20.25014,85.08528,0.008500595
20200720-34-35-124-123,2020,7,20,34,35,-124,-123,4,1272.84375,15.130395507812523,8.267056,-26.811043,85.80075,0.0052681733
20200720-34-35-125-124,2020,7,20,34,35,-125,-124,2,4168.59375,15.583428955078148,8.375099,-17.383902,84.79137,-0.0002054596
20200720-34-35-126-125,2020,7,20,34,35,-126,-125,2,3596.375,15.676263427734398,8.323559,-11.723614,87.076065,0.0015718841
20200720-34-35-129-128,2020,7,20,34,35,-129,-128,6,618.0,15.720941162109398,5.1862164,-32.826145,88.5731,0.006454697
20200720-34-35-130-129,2020,7,20,34,35,-130,-129,16,251.5,15.778588867187523,4.6467676,-55.53324,88.64794,0.010795517
20200721-20-21-131-130,2020,7,21,20,21,-131,-130,5,1073.4375,21.365777587890648,9.755579,-155.40929,93.92997,0.004903755
20200721-20-21-132-131,2020,7,21,20,21,-132,-131,5,701.0625,21.636499023437523,10.306916,-163.18083,96.0195,-0.015047417
20200721-21-22-132-131,2020,7,21,21,22,-132,-131,6,901.28125,20.999810791015648,10.043723,-156.44327,92.56435,0.002335396
20200721-21-22-133-132,2020,7,21,21,22,-133,-132,13,440.6875,21.113000488281273,10.952334,-155.19246,93.54122,-0.0005552292
20200721-21-22-134-133,2020,7,21,21,22,-134,-133,19,192.125,21.146691894531273,11.469187,-151.96304,93.297005,-0.023484917
20200721-22-23-131-130,2020,7,21,22,23,-131,-130,3,1065.875,20.535272216796898,7.5012026,-157.36,85.37591,0.014151802
20200721-22-23-134-133,2020,7,21,22,23,-134,-133,12,346.71875,20.783410644531273,9.702636,-154.9795,91.03966,-0.013284721
20200721-22-23-135-134,2020,7,21,22,23,-135,-134,15,297.75,20.751611328125023,9.055879,-148.23741,92.11747,-0.017776908
20200721-22-23-136-135,2020,7,21,22,23,-136,-135,27,166.65625,20.851373291015648,8.474865,-149.37578,91.8545,0.00045063018
20200721-23-24-132-131,2020,7,21,23,24,-132,-131,8,690.4375,20.246667480468773,6.8287745,-159.82092,83.881065,0.00023090362
20200721-24-25-132-131,2020,7,21,24,25,-132,-131,22,288.71875,19.771905517578148,6.2791862,-157.42128,86.04091,-0.0189439
20200721-24-25-133-132,2020,7,21,24,25,-133,-132,7,1114.625,19.848229980468773,6.405158,-160.86678,87.94856,-0.017772026
20200721-25-26-122-121,2020,7,21,25,26,-122,-121,33,79.375,18.521081542968773,7.8570585,-80.98633,88.21997,-0.000247612
20200721-25-26-132-131,2020,7,21,25,26,-132,-131,6,891.40625,19.182824707031273,5.177238,-147.90091,85.37169,0.0027894974
20200721-25-26-134-133,2020,7,21,25,26,-134,-133,5,541.6875,19.230004882812523,5.932948,-144.56625,89.55091,-0.012801323
20200721-26-27-122-121,2020,7,21,26,27,-122,-121,27,93.5,17.729516601562523,8.626536,-79.99844,88.70278,-0.00025249482
20200721-26-27-132-131,2020,7,21,26,27,-132,-131,2,1426.9375,18.474328613281273,4.265708,-141.83543,84.29638,0.0032240676
20200721-27-28-122-121,2020,7,21,27,28,-122,-121,51,57.6875,17.156274414062523,8.823106,-74.42112,87.97622,0.007125435
20200721-27-28-123-122,2020,7,21,27,28,-123,-122,57,51.75,17.077355957031273,8.184786,-75.73086,87.47075,0.0038734816
20200721-28-29-122-121,2020,7,21,28,29,-122,-121,2,1289.90625,16.576837158203148,8.614438,-67.03346,89.06013,0.002174263
20200721-28-29-123-122,2020,7,21,28,29,-123,-122,8,161.4375,16.428491210937523,8.119835,-68.31627,90.243256,0.0038783646
20200721-29-30-122-121,2020,7,21,29,30,-122,-121,9,423.375,16.174249267578148,9.018372,-58.5631,89.64138,0.0008656692
20200721-29-30-123-122,2020,7,21,29,30,-123,-122,7,520.3125,16.182550048828148,8.56023,-60.96757,90.54185,0.00031391144
20200721-30-31-122-121,2020,7,21,30,31,-122,-121,15,216.5625,15.915979003906273,9.891062,-50.550358,89.53278,0.002745552
20200721-30-31-123-122,2020,7,21,30,31,-123,-122,16,275.8125,16.112939453125023,9.466794,-52.829224,89.04763,0.008082466
20200721-30-31-124-123,2020,7,21,30,31,-124,-123,26,148.75,16.311364746093773,8.990722,-54.708344,87.58794,0.003790474
20200721-31-32-122-121,2020,7,21,31,32,-122,-121,26,286.5,15.345269775390648,10.357815,-45.491474,90.35216,0.0030434036
20200721-31-32-123-122,2020,7,21,31,32,-123,-122,9,279.0625,15.723870849609398,9.935295,-45.970634,88.45294,0.013038521
20200721-31-32-124-123,2020,7,21,31,32,-124,-123,1,2405.875,15.943566894531273,9.4856615,-47.54351,87.54528,0.009351998
20200721-32-33-123-122,2020,7,21,32,33,-123,-122,11,496.1875,15.037255859375023,10.05587,-43.33236,88.861534,0.0023646927
20200721-32-33-124-123,2020,7,21,32,33,-124,-123,2,3596.9375,15.312158203125023,9.629348,-44.0479,87.103874,0.008800239
20200721-34-35-134-133,2020,7,21,34,35,-134,-133,1,7217.375,17.085443115234398,6.2484736,-111.02673,83.93497,-0.0205064
20200721-34-35-135-134,2020,7,21,34,35,-135,-134,1,5108.375,17.198785400390648,6.1931605,-117.61152,84.84606,-0.018162651
20200722-20-21-126-125,2020,7,22,20,21,-126,-125,6,88.15625,21.547753906250023,5.870113,-135.85739,83.39135,0.0011940384
20200722-20-21-127-126,2020,7,22,20,21,-127,-126,6,321.5,21.431665039062523,5.825378,-134.1362,82.68791,-0.003688774
20200722-20-21-130-129,2020,7,22,20,21,-130,-129,12,314.375,21.132897949218773,7.5593715,-148.70947,81.09682,0.000578804
20200722-20-21-131-130,2020,7,22,20,21,-131,-130,19,302.8125,21.167199707031273,8.398578,-151.88428,82.416504,0.002688179
20200722-20-21-132-131,2020,7,22,20,21,-132,-131,12,306.28125,21.288781738281273,8.870362,-154.81262,82.44276,0.0038502885
20200722-21-22-128-127,2020,7,22,21,22,-128,-127,4,643.0625,20.199548339843773,5.965662,-130.55095,84.827126,0.016125679
20200722-21-22-129-128,2020,7,22,21,22,-129,-128,20,233.1875,20.327996826171898,6.563309,-137.8961,83.274,0.012302437
20200722-21-22-130-129,2020,7,22,21,22,-130,-129,4,1577.34375,20.529016113281273,7.352888,-142.65422,82.99885,0.0047536087
20200722-21-22-131-130,2020,7,22,21,22,-131,-130,6,1946.96875,20.667901611328148,8.053492,-146.92697,83.23182,0.0034840775
20200722-21-22-132-131,2020,7,22,21,22,-132,-131,3,766.375,20.785180664062523,8.617538,-150.35963,83.25541,0.0028346635
20200722-22-23-128-127,2020,7,22,22,23,-128,-127,11,148.0,19.447839355468773,5.8458605,-127.24363,84.37479,0.005031929
20200722-22-23-129-128,2020,7,22,22,23,-129,-128,11,356.875,19.648858642578148,6.08449,-131.82013,83.56807,0.009548531
20200722-22-23-130-129,2020,7,22,22,23,-130,-129,15,349.9375,19.844934082031273,6.802988,-136.91641,83.88275,0.013108101
20200722-22-23-131-130,2020,7,22,22,23,-131,-130,10,733.15625,19.993371582031273,7.485914,-142.27086,83.38385,0.015305366
20200722-22-23-132-131,2020,7,22,22,23,-132,-131,13,367.9375,20.130487060546898,8.022089,-147.36395,82.81385,0.013943062
20200722-23-24-127-126,2020,7,22,23,24,-127,-126,39,42.25,18.608209228515648,6.045225,-114.91589,86.18729,0.019826852
20200722-23-24-128-127,2020,7,22,23,24,-128,-127,18,165.1875,18.932061767578148,5.9229236,-118.80918,84.63166,0.011609077
20200722-23-24-129-128,2020,7,22,23,24,-129,-128,16,202.0625,18.992272949218773,5.9514217,-123.71393,84.497444,0.009333687
20200722-23-24-130-129,2020,7,22,23,24,-130,-129,13,247.25,19.200646972656273,6.134387,-132.22134,82.626816,0.010295601
20200722-23-24-131-130,2020,7,22,23,24,-131,-130,16,288.125,19.315087890625023,6.5636864,-140.54262,81.898224,0.009568062
20200722-23-24-132-131,2020,7,22,23,24,-132,-131,1,3815.625,19.476892089843773,7.2360926,-146.16905,81.78603,0.011838569
20200722-24-25-122-121,2020,7,22,24,25,-122,-121,35,119.1875,18.839715576171898,6.853381,-85.52738,83.8926,0.019011421
20200722-24-25-123-122,2020,7,22,24,25,-123,-122,19,198.0625,18.534082031250023,6.611076,-86.67387,86.43416,0.02621357
20200722-24-25-124-123,2020,7,22,24,25,-124,-123,38,56.53125,18.210168457031273,6.2572494,-91.752556,87.43838,0.030720405
20200722-24-25-125-124,2020,7,22,24,25,-125,-124,7,165.0,18.342767333984398,5.9425416,-96.80296,84.52369,0.029211616
20200722-24-25-128-127,2020,7,22,24,25,-128,-127,11,231.8125,18.604699707031273,5.4499664,-108.642975,83.82463,0.018342476
20200722-24-25-129-128,2020,7,22,24,25,-129,-128,12,201.78125,18.552117919921898,5.544962,-115.835396,84.42072,0.015920602
20200722-24-25-130-129,2020,7,22,24,25,-130,-129,34,163.5,18.787438964843773,5.797778,-125.07697,83.364006,0.009065133
20200722-24-25-131-130,2020,7,22,24,25,-131,-130,7,311.375,18.976037597656273,6.1215425,-134.19759,82.146194,0.007165718
20200722-24-25-132-131,2020,7,22,24,25,-132,-131,6,604.34375,19.148522949218773,6.6668806,-142.8497,82.01744,0.0068629836
20200722-24-25-133-132,2020,7,22,24,25,-133,-132,1,10975.4375,19.310266113281273,7.151574,-148.65399,82.23697,0.0011207962
20200722-25-26-122-121,2020,7,22,25,26,-122,-121,15,111.25,18.192681884765648,6.456358,-76.37856,86.42447,0.0152223585
20200722-25-26-123-122,2020,7,22,25,26,-123,-122,18,102.25,18.004388427734398,6.6424656,-76.40544,86.02244,0.021487007
20200722-25-26-125-124,2020,7,22,25,26,-125,-124,17,452.8125,18.077294921875023,6.196337,-84.542175,85.56588,0.024660835
20200722-25-26-130-129,2020,7,22,25,26,-130,-129,10,250.9375,18.443841552734398,5.303809,-113.138535,83.75322,0.01196064
20200722-25-26-131-130,2020,7,22,25,26,-131,-130,18,92.125,18.534692382812523,5.502321,-123.25152,84.013695,0.009016304
20200722-25-26-132-131,2020,7,22,25,26,-132,-131,19,86.5625,18.664788818359398,5.862653,-133.18465,82.77416,0.0021022416
20200722-25-26-133-132,2020,7,22,25,26,-133,-132,20,78.1875,18.756188964843773,6.2372117,-138.80487,81.819,-0.0025315476
20200722-26-27-122-121,2020,7,22,26,27,-122,-121,25,243.4375,17.757196044921898,6.3650227,-67.78601,87.457756,0.0036305618
20200722-26-27-123-122,2020,7,22,26,27,-123,-122,18,210.78125,17.628930664062523,6.665828,-65.81778,87.331345,0.020368842
20200722-26-27-124-123,2020,7,22,26,27,-124,-123,31,92.1875,17.556573486328148,6.6545,-67.98282,87.02369,0.030735053
20200722-26-27-132-131,2020,7,22,26,27,-132,-131,29,39.5625,17.987908935546898,4.945531,-118.20971,81.50979,0.0070436476
20200722-26-27-133-132,2020,7,22,26,27,-133,-132,20,86.15625,17.967370605468773,5.2218976,-126.00202,80.63822,0.005324898
20200722-27-28-122-121,2020,7,22,27,28,-122,-121,20,145.03125,17.210565185546898,6.6998634,-64.346504,87.60791,0.00543232
20200722-27-28-123-122,2020,7,22,27,28,-123,-122,32,66.40625,17.221124267578148,6.626249,-61.862087,87.622444,0.01211689
20200722-27-28-124-123,2020,7,22,27,28,-124,-123,20,106.4375,17.177362060546898,6.558136,-60.66451,87.214005,0.019797554
20200722-27-28-128-127,2020,7,22,27,28,-128,-127,9,391.625,17.786126708984398,5.591703,-71.191154,84.13135,0.023445016
20200722-28-29-122-121,2020,7,22,28,29,-122,-121,12,252.59375,16.779870605468773,6.759794,-60.82898,87.03791,0.013274116
20200722-28-29-123-122,2020,7,22,28,29,-123,-122,16,210.125,16.813287353515648,6.747637,-59.237682,86.47932,0.011291695
20200722-28-29-124-123,2020,7,22,28,29,-124,-123,17,299.8125,16.812371826171898,6.7456865,-57.63618,85.821976,0.016633492
20200722-28-29-128-127,2020,7,22,28,29,-128,-127,8,454.90625,17.249780273437523,5.958223,-65.20229,82.97525,0.021008492
20200722-28-29-129-128,2020,7,22,28,29,-129,-128,16,315.25,17.442834472656273,5.6969023,-72.49844,83.640564,0.012844429
20200722-28-29-130-129,2020,7,22,28,29,-130,-129,9,523.875,17.522912597656273,5.480244,-78.78289,84.30947,0.0045436476
20200722-28-29-131-130,2020,7,22,28,29,-131,-130,17,290.0625,17.572290039062523,5.4023833,-85.4089,83.99416,0.0018678665
20200722-28-29-132-131,2020,7,22,28,29,-132,-131,7,595.875,17.654229736328148,5.348624,-92.18764,83.47291,-0.0032688521
20200722-28-29-133-132,2020,7,22,28,29,-133,-132,14,245.96875,17.702996826171898,5.1666737,-98.31145,83.37619,-0.0042893603
20200722-28-29-134-133,2020,7,22,28,29,-134,-133,15,125.0,17.813928222656273,5.076085,-104.07231,82.82166,-0.002804985
20200722-29-30-122-121,2020,7,22,29,30,-122,-121,13,276.625,16.709771728515648,6.771897,-55.68863,85.16853,0.010373726
20200722-29-30-123-122,2020,7,22,29,30,-123,-122,11,280.5,16.714715576171898,6.8835692,-54.75757,85.05713,0.0103053665
20200722-29-30-124-123,2020,7,22,29,30,-124,-123,23,124.25,16.596734619140648,6.879672,-54.132298,84.158844,0.016618842
20200722-29-30-125-124,2020,7,22,29,30,-125,-124,11,160.8125,16.656518554687523,6.7245955,-55.236298,83.96353,0.0128346635
20200722-30-31-122-121,2020,7,22,30,31,-122,-121,17,396.5625,16.495721435546898,6.899392,-53.03144,85.25166,0.007766304
20200722-30-31-123-122,2020,7,22,30,31,-123,-122,15,342.0,16.685815429687523,6.979105,-53.110325,84.0601,0.005368843
20200722-30-31-125-124,2020,7,22,30,31,-125,-124,17,166.6875,16.469476318359398,7.0655437,-53.921856,83.90916,0.009890327
20200722-31-32-132-131,2020,7,22,31,32,-132,-131,25,71.3125,16.786645507812523,6.4214525,-99.09956,84.24385,-0.016916312
20200722-32-33-133-132,2020,7,22,32,33,-133,-132,27,108.875,16.801202392578148,6.9194503,-108.30398,83.38666,-0.018210258
20200723-20-21-128-127,2020,7,23,20,21,-128,-127,10,486.5,20.429193115234398,4.150196,-127.40833,87.0783,0.040256463
20200723-20-21-129-128,2020,7,23,20,21,-129,-128,12,688.34375,20.541223144531273,4.407264,-142.15556,83.70362,0.031770132
20200723-20-21-130-129,2020,7,23,20,21,-130,-129,10,265.5,20.755151367187523,4.716005,-153.14992,80.94987,0.030608024
20200723-20-21-131-130,2020,7,23,20,21,-131,-130,7,256.9375,20.795831298828148,5.6620684,-158.90233,81.376434,0.032033805
20200723-20-21-133-132,2020,7,23,20,21,-133,-132,11,538.75,21.108178710937523,7.017956,-165.42131,81.61378,0.020778922
20200723-20-21-134-133,2020,7,23,20,21,-134,-133,21,160.4375,21.265435791015648,7.767599,-166.20557,83.08925,0.011101189
20200723-21-22-132-131,2020,7,23,21,22,-132,-131,5,195.3125,20.584741210937523,5.8296795,-160.21208,81.64284,0.007258415
20200723-21-22-133-132,2020,7,23,21,22,-133,-132,11,111.875,20.621789550781273,6.464099,-163.40614,82.96237,0.010881462
20200723-21-22-134-133,2020,7,23,21,22,-134,-133,10,103.96875,20.655297851562523,7.1471767,-164.84663,84.769714,0.01681408
20200723-21-22-135-134,2020,7,23,21,22,-135,-134,11,183.75,20.863488769531273,7.7332172,-168.08322,84.49628,0.008015251
20200723-21-22-136-135,2020,7,23,21,22,-136,-135,6,689.59375,21.049523925781273,8.142381,-169.80165,84.282684,0.008444939
20200723-22-23-134-133,2020,7,23,22,23,-134,-133,39,49.625,20.186547851562523,6.458609,-160.42729,83.96784,0.0025367355
20200723-22-23-135-134,2020,7,23,22,23,-135,-134,14,94.84375,20.401635742187523,7.032347,-164.49736,84.3055,0.0030103684
20200723-22-23-136-135,2020,7,23,22,23,-136,-135,2,216.09375,20.565606689453148,7.5193152,-167.20067,85.16564,0.0002955246
20200723-23-24-128-127,2020,7,23,23,24,-128,-127,10,231.53125,19.034661865234398,4.2418723,-103.91239,82.76831,0.02141369
20200723-23-24-135-134,2020,7,23,23,24,-135,-134,9,204.9375,19.780694580078148,6.51005,-153.8612,81.967995,-0.0033909988
20200723-24-25-129-128,2020,7,23,24,25,-129,-128,10,470.21875,18.427545166015648,4.600427,-100.83104,79.58627,0.017868767
20200723-24-25-130-129,2020,7,23,24,25,-130,-129,5,552.125,18.419580078125023,4.847244,-107.817375,79.93846,0.023044549
20200723-24-25-131-130,2020,7,23,24,25,-131,-130,8,243.3125,18.477960205078148,5.1224794,-115.899956,79.78221,0.02200451
20200723-24-25-132-131,2020,7,23,24,25,-132,-131,10,262.625,18.620202636718773,5.4173827,-124.31634,80.082214,0.017966423
20200723-24-25-133-132,2020,7,23,24,25,-133,-132,7,185.3125,18.853326416015648,5.7088666,-131.37865,79.793465,0.008088494
20200723-26-27-132-131,2020,7,23,26,27,-132,-131,4,287.03125,17.967156982421898,5.2612,-114.39115,81.09893,0.023816032
20200723-27-28-131-130,2020,7,23,27,28,-131,-130,10,208.53125,17.667077636718773,5.707085,-111.99235,80.07971,0.01499279
20200723-27-28-133-132,2020,7,23,27,28,-133,-132,15,266.625,17.799035644531273,5.19009,-121.484344,80.54784,0.013889275
20200723-27-28-134-133,2020,7,23,27,28,-134,-133,8,365.0,17.814904785156273,5.137292,-126.87876,80.77346,0.018474236
20200723-28-29-130-129,2020,7,23,28,29,-130,-129,7,196.625,17.596948242187523,5.513948,-110.284546,81.30128,0.032263298
20200723-28-29-131-130,2020,7,23,28,29,-131,-130,14,188.625,17.449426269531273,5.631529,-114.82091,80.76581,0.03358654
20200723-28-29-134-133,2020,7,23,28,29,-134,-133,4,466.46875,17.526300048828148,5.064156,-123.821106,82.60503,0.011643181
20200723-28-29-135-134,2020,7,23,28,29,-135,-134,10,284.25,17.640130615234398,4.8602686,-130.968,82.05815,0.02745861
20200724-27-28-126-125,2020,7,24,27,28,-126,-125,12,322.8125,17.450219726562523,4.872935,-98.34791,81.56581,0.0091650775
20200724-28-29-123-122,2020,7,24,28,29,-123,-122,8,178.1875,17.023797607421898,5.162992,-72.90626,80.9705,0.029663123
20200724-28-29-124-123,2020,7,24,28,29,-124,-123,20,216.28125,16.681146240234398,5.2416167,-83.363304,81.82722,0.024213905
20200724-28-29-125-124,2020,7,24,28,29,-125,-124,29,172.4375,16.399774169921898,5.623682,-94.89873,82.25878,0.018276405
20200724-28-29-126-125,2020,7,24,28,29,-126,-125,40,236.3125,16.638452148437523,5.9911103,-104.751884,82.43284,0.0056982804
20200724-28-29-127-126,2020,7,24,28,29,-127,-126,8,559.3125,16.957238769531273,6.3252993,-109.51309,83.29175,-0.0029345322
20200724-29-30-122-121,2020,7,24,29,30,-122,-121,19,273.8125,16.346093750000023,5.9996514,-59.654625,80.93503,0.028549843
20200724-29-30-123-122,2020,7,24,29,30,-123,-122,11,203.375,16.456872558593773,5.9401836,-70.34365,80.78034,0.03244633
20200724-29-30-124-123,2020,7,24,29,30,-124,-123,21,129.8125,16.378686523437523,6.3603086,-84.0546,82.16612,0.027153358
20200724-29-30-125-124,2020,7,24,29,30,-125,-124,35,115.5625,16.315393066406273,6.882932,-95.94291,82.37597,0.022622108
20200724-29-30-126-125,2020,7,24,29,30,-126,-125,6,364.71875,16.372827148437523,6.924501,-104.323204,83.73831,0.016049843
20200724-30-31-122-121,2020,7,24,30,31,-122,-121,12,492.4375,16.028741455078148,6.8189545,-53.700493,81.93613,0.02639164
20200724-30-31-123-122,2020,7,24,30,31,-123,-122,22,154.625,16.466241455078148,7.3131084,-69.09332,80.765656,0.025532264
20200724-30-31-124-123,2020,7,24,30,31,-124,-123,10,169.0,16.703912353515648,7.800982,-83.04645,81.438934,0.02326664
20200724-30-31-125-124,2020,7,24,30,31,-125,-124,28,162.375,16.607507324218773,8.012958,-90.89788,83.75097,0.022358436
20200724-31-32-122-121,2020,7,24,31,32,-122,-121,13,629.5625,15.731713867187523,8.155619,-57.844078,83.949875,0.021362342
